Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Garage Area,Yr Sold,SalePrice
10440,8,5,2007,2007,1574,1584,0,1584,2,0,2,1,6,594,2007,261329
11824,8,5,2006,2006,1685,1685,0,1685,2,0,2,1,5,658,2007,253000
10625,6,5,2004,2004,1158,1158,1285,2443,2,1,4,1,9,744,2007,265000
11143,8,5,2004,2005,1580,1580,886,2466,3,0,4,1,8,610,2007,340000
7500,6,5,2006,2007,1100,1100,0,1100,1,1,3,1,6,0,2007,146000
7500,7,5,2006,2006,1143,1143,0,1143,1,1,3,1,5,0,2007,147000
12450,5,5,2003,2004,1094,1094,0,1094,1,0,3,1,6,576,2007,149000
7441,7,5,2006,2006,1461,1486,0,1486,2,0,3,1,7,566,2007,181000
8462,6,5,1994,1994,928,936,785,1721,2,1,3,1,7,471,2007,201000
11613,6,5,1993,1997,864,920,900,1820,2,1,3,1,7,492,2007,191750
8450,7,5,2000,2001,1349,1349,0,1349,2,0,3,1,6,539,2007,179000
16196,7,5,1998,1998,1482,1494,0,1494,2,0,3,1,5,514,2007,215000
8012,6,5,1992,1992,1575,1575,0,1575,2,0,2,1,5,529,2007,179200
8012,6,5,1980,1980,630,630,636,1266,1,1,2,1,5,283,2007,128000
9180,5,7,1983,1983,840,884,0,884,1,0,2,1,5,504,2007,144000
8400,5,5,1977,1977,0,2020,0,2020,2,0,4,2,10,630,2007,144000
6285,5,5,1977,1977,894,894,0,894,1,0,2,1,5,308,2007,120750
8480,5,6,1963,1963,970,970,0,970,1,0,2,1,5,624,2007,132500
7420,5,5,1962,1962,1057,1057,0,1057,1,0,3,1,6,576,2007,132000
7758,5,7,1962,2001,999,999,0,999,1,0,3,1,6,264,2007,132500
6970,4,5,1961,1961,1040,1120,0,1120,1,1,3,1,5,544,2007,129000
13673,5,5,1962,1962,1140,1696,0,1696,1,1,3,1,8,349,2007,143900
7476,5,7,1968,1968,1040,1040,0,1040,1,1,3,1,5,686,2007,145000
9945,5,5,1961,1961,988,988,0,988,1,0,3,1,5,572,2007,128500
6173,5,6,1967,1967,876,902,0,902,1,0,3,1,6,288,2007,125500
19522,7,5,1990,1990,1223,1271,1232,2503,2,1,3,1,7,564,2007,300000
17542,7,7,1974,2003,1192,1516,651,2167,2,1,3,1,9,518,2007,294000
10751,5,5,1974,1974,1037,1037,0,1037,1,0,2,1,5,431,2007,129000
16647,5,5,1975,1981,1390,1701,0,1701,2,0,3,1,6,611,2007,171000
12712,6,7,1973,2006,1044,1055,0,1055,1,0,2,1,5,542,2007,147000
9572,8,5,1990,1990,1453,1453,1357,2810,2,1,4,1,9,750,2007,302000
10678,8,5,1992,2000,1683,2129,743,2872,2,1,4,1,9,541,2007,285000
4379,8,5,2004,2004,1378,1378,0,1378,2,0,2,1,6,540,2007,214000
3523,8,5,2006,2007,1141,1151,0,1151,2,0,2,1,5,484,2007,166000
3784,8,5,2006,2007,1511,1565,0,1565,2,0,2,1,5,476,2007,193800
4230,7,5,2006,2007,1352,1352,0,1352,2,0,2,1,5,466,2007,208900
3606,7,5,2006,2007,1352,1352,0,1352,2,0,2,1,5,466,2007,194000
5330,8,5,2006,2007,1550,1550,0,1550,2,1,2,1,5,528,2007,207500
4274,7,5,2006,2007,1241,1241,0,1241,1,1,1,1,4,569,2007,199900
4251,7,5,2006,2007,625,625,625,1250,2,1,2,1,5,528,2007,164700
2280,6,5,1999,1999,744,757,744,1501,2,1,3,1,6,440,2007,176500
3230,6,5,1999,1999,729,729,729,1458,2,1,2,1,5,440,2007,176000
2117,6,5,2000,2000,756,756,756,1512,2,1,2,1,4,440,2007,168500
2117,6,5,2000,2000,756,769,804,1573,2,1,3,1,4,440,2007,177000
2117,6,5,2000,2000,756,769,756,1525,2,1,3,1,5,440,2007,177000
5105,7,5,2004,2004,551,551,551,1102,2,1,2,1,4,480,2007,148800
2645,8,5,1999,2000,776,764,677,1441,2,1,2,1,5,492,2007,174000
7399,7,5,1997,1998,975,975,975,1950,2,1,3,1,7,576,2007,239000
7321,7,5,1999,2000,1339,1358,0,1358,2,0,3,1,5,625,2007,204000
8010,8,5,2003,2004,1054,1072,976,2048,2,1,3,1,8,552,2007,301000
8413,8,5,1998,1998,1220,1220,1142,2362,2,1,3,1,8,1105,2007,312500
9466,8,5,1994,1995,1494,1494,0,1494,1,1,1,1,5,478,2007,279700
12000,7,6,1980,1980,2002,2362,0,2362,2,1,3,1,8,546,2007,255000
16157,5,7,1978,1978,1360,1432,0,1432,1,1,2,1,5,588,2007,194000
10768,5,8,1976,2004,1437,1437,0,1437,2,0,3,1,6,528,2007,218000
3840,8,6,1978,1998,1057,1295,0,1295,1,0,1,1,4,571,2007,213750
9600,6,7,1976,1994,528,1094,761,1855,2,1,3,1,7,512,2007,187000
9600,6,8,1976,1976,1262,1262,0,1262,2,0,3,1,6,460,2007,181500
17778,8,5,1981,1981,2461,2497,0,2497,2,0,2,1,7,676,2007,373000
18890,5,5,1977,1977,1361,1361,1259,2620,2,2,4,2,12,600,2007,190000
7050,7,5,2001,2001,1057,1057,872,1929,2,1,3,1,7,650,2007,226000
11700,6,6,1968,1968,912,1152,0,1152,1,1,3,1,7,412,2007,143450
8000,6,6,1970,1970,1008,1403,1008,2411,2,1,4,1,8,570,2007,240050
8723,6,6,1969,1969,973,1082,0,1082,1,0,3,1,6,480,2007,162500
11700,6,5,1968,1968,1295,1295,0,1295,1,1,3,1,6,528,2007,164000
11358,7,7,1972,1987,1124,1610,0,1610,2,0,3,1,8,515,2007,185000
9547,7,6,1993,1993,1594,1594,0,1594,2,0,2,1,6,472,2007,188500
10530,7,6,1993,1993,1148,1091,984,2075,2,1,3,1,8,473,2007,255000
11500,5,6,1976,1976,1680,1680,0,1680,2,0,4,2,8,528,2007,136905
10738,6,7,1966,1966,1093,1093,0,1093,2,0,3,1,6,484,2007,158500
9600,7,6,1973,1973,1242,1242,0,1242,1,1,3,1,6,528,2007,175500
10800,6,5,1963,1963,1052,1052,0,1052,1,0,3,1,6,311,2007,127000
8050,5,6,1967,1993,949,1107,0,1107,1,0,3,1,5,308,2007,127000
10355,5,5,1967,1967,1214,1214,0,1214,2,0,3,1,5,318,2007,143000
10289,5,7,1965,1965,1073,1073,0,1073,1,1,3,1,6,515,2007,156000
9503,5,5,1958,1983,1024,1344,0,1344,1,0,2,1,6,484,2007,144000
10624,5,4,1964,1964,1728,1728,0,1728,2,0,6,2,10,352,2007,119000
10899,4,5,1964,1964,0,1224,0,1224,2,0,2,2,8,530,2007,103000
12342,5,5,1960,1978,978,1422,0,1422,1,0,3,1,6,286,2007,139900
12772,6,8,1960,1998,958,958,0,958,1,0,2,1,5,301,2007,151500
8892,5,5,1960,1960,1065,1065,0,1065,1,1,3,1,6,461,2007,126500
10482,6,8,1958,1958,588,1138,0,1138,1,0,3,1,6,264,2007,145000
7535,5,7,1958,1985,912,912,0,912,1,0,2,1,5,297,2007,120000
7450,5,5,1956,1956,894,1074,0,1074,1,0,2,1,6,396,2007,124000
8339,5,7,1959,1959,0,882,0,882,1,0,3,1,5,294,2007,106500
14357,5,5,1961,1961,864,1187,0,1187,1,0,2,1,6,440,2007,140500
8243,5,7,1961,1961,964,964,0,964,1,0,3,1,5,784,2007,137500
8680,5,7,1960,1960,894,894,0,894,1,0,3,1,5,312,2007,117600
8800,7,6,1966,1966,1174,1200,0,1200,2,0,3,1,6,440,2007,163500
9200,6,5,1965,1965,1042,1042,0,1042,2,0,3,1,5,440,2007,161000
9350,6,7,1964,1991,1302,1302,0,1302,2,0,3,1,7,309,2007,158000
8800,6,7,1964,1997,845,845,1309,2154,2,1,5,1,8,539,2007,224500
11382,6,5,1964,1964,1130,1374,0,1374,1,0,3,1,7,286,2007,147000
22002,6,7,1959,1991,1592,1652,0,1652,1,1,3,1,6,510,2007,200000
14585,6,6,1960,1987,1144,1429,0,1429,1,0,3,1,7,572,2007,181900
7388,5,6,1959,2002,1063,1327,0,1327,1,0,3,1,7,624,2007,150750
9842,4,5,1962,1962,0,1224,0,1224,2,0,2,2,6,462,2007,101800
8280,6,5,1950,1950,932,932,0,932,1,0,2,1,4,306,2007,124000
12172,5,7,1940,1996,822,908,0,908,1,0,2,1,4,512,2007,138500
5000,1,3,1946,1950,0,334,0,334,1,0,1,1,2,0,2007,39300
5000,3,3,1946,1950,666,666,0,666,1,0,2,1,4,0,2007,64500
3500,3,5,1945,1950,370,442,228,670,1,0,2,1,4,0,2007,64000
5175,5,8,1958,2000,808,808,0,808,1,0,2,1,5,308,2007,112000
9500,6,6,1964,1978,816,1127,850,1977,1,1,4,1,9,540,2007,165000
9600,5,6,1955,1955,1078,1150,0,1150,1,0,2,1,6,288,2007,144000
11345,5,5,1948,1950,928,928,992,1920,2,0,4,2,10,400,2007,137000
9492,5,5,1941,1950,768,968,408,1376,1,0,3,1,6,240,2007,105000
9480,5,7,1942,1995,728,888,756,1644,1,1,3,1,7,312,2007,146500
8668,5,5,1968,1968,1560,1560,0,1560,2,0,4,2,8,792,2007,126000
10050,5,6,1966,1966,793,1280,0,1280,2,0,3,1,6,432,2007,175000
9600,6,5,1961,1961,1218,1254,0,1254,1,0,3,1,6,525,2007,158500
10150,5,5,1958,1958,912,912,0,912,1,0,2,1,5,275,2007,114500
11344,5,5,1958,1958,874,874,650,1524,1,1,3,1,7,315,2007,144000
18450,6,5,1965,1979,1021,1465,915,2380,2,1,3,1,7,596,2007,129000
8760,6,7,1957,1999,936,936,0,936,1,0,2,1,4,315,2007,141000
6860,5,6,1956,1956,1008,1008,0,1008,1,0,3,1,6,308,2007,131000
8250,5,7,1963,1963,1053,1053,0,1053,1,0,3,1,6,692,2007,142100
8176,5,6,1958,1992,1056,1056,0,1056,1,0,3,1,6,308,2007,139000
9750,6,6,1958,1958,1442,1442,0,1442,1,1,4,1,7,301,2007,157900
9250,5,7,1954,2005,1056,1056,0,1056,1,0,3,1,6,260,2007,139400
11988,6,6,1957,1957,1244,1244,0,1244,1,1,3,1,6,336,2007,150000
9100,5,5,1960,1960,1144,1144,0,1144,1,0,3,1,6,336,2007,120000
9736,6,6,1957,1969,1331,1721,0,1721,1,0,4,1,8,464,2007,174850
9770,5,5,1957,1957,922,922,0,922,1,0,2,1,5,308,2007,116000
10152,5,5,1956,1956,1048,1048,0,1048,1,0,3,1,6,286,2007,135000
12155,6,3,1970,1970,1657,1657,0,1657,2,0,3,1,7,484,2007,163500
12198,5,6,1955,1975,1204,1411,0,1411,1,0,3,1,7,310,2007,130000
10050,5,5,1955,1955,1216,1216,0,1216,1,0,3,1,5,336,2007,129500
11556,5,9,1953,2006,864,1154,0,1154,1,1,3,1,6,336,2007,142000
8078,5,5,1958,1958,1560,1560,0,1560,2,0,4,2,8,484,2007,128600
10950,6,6,1952,1952,948,948,0,948,1,0,2,1,5,410,2007,125000
7942,6,7,1953,1953,1040,1040,0,1040,1,0,3,1,6,293,2007,136000
8923,5,7,1953,2006,1008,1008,0,1008,1,0,2,1,6,240,2007,134500
8540,5,8,1956,2003,925,925,0,925,1,0,3,1,5,252,2007,127000
7134,5,5,1955,1955,384,1360,0,1360,1,0,3,1,6,572,2007,130000
7150,4,4,1955,1955,1190,1040,500,1540,1,0,4,1,7,352,2007,115000
8400,5,5,1955,1955,923,925,0,925,1,0,3,1,5,390,2007,116900
13300,5,7,1956,2000,928,928,0,928,1,0,2,1,4,252,2007,132000
9532,4,6,1953,1953,1105,1647,0,1647,1,0,3,1,6,280,2007,153000
15783,5,5,1952,1952,924,924,0,924,1,0,2,1,6,420,2007,112500
14190,4,7,1890,2006,925,1000,544,1544,2,0,3,1,7,0,2007,138000
9600,5,7,1949,2003,845,893,0,893,1,0,2,1,4,576,2007,135000
12099,5,6,1953,2004,1216,1216,0,1728,1,0,3,1,7,371,2007,156000
21281,5,4,1935,2007,666,1308,1778,3086,3,1,4,1,9,1200,2007,301600
10134,5,6,1940,1950,735,735,299,1034,1,0,2,1,5,240,2007,109000
5500,4,6,1956,1956,882,882,0,882,1,0,1,1,4,0,2007,103200
10284,4,7,1925,1993,1151,845,436,1281,2,0,1,1,6,580,2007,128500
10800,4,6,1927,2007,656,968,0,968,2,0,4,1,5,216,2007,64500
10800,5,9,1895,1999,736,751,783,1534,1,1,3,1,6,0,2007,148000
5400,5,6,1920,1950,691,691,0,691,1,0,2,1,4,216,2007,86000
10090,7,5,1963,1999,725,1035,616,1651,2,0,4,1,6,276,2007,172000
8700,5,7,1961,1961,920,888,0,888,1,0,3,1,5,240,2007,120000
8300,6,6,1968,1968,952,952,0,952,1,0,3,1,5,288,2007,128500
11606,5,5,1969,1969,1040,1040,1040,2080,1,2,5,1,9,504,2007,135000
8064,5,7,1949,2006,672,672,252,924,1,0,3,1,6,576,2007,122900
11664,6,5,1948,1950,1082,1082,0,1082,1,0,2,1,5,240,2007,119200
10496,6,6,1949,1950,1040,1168,678,1846,2,0,3,1,7,315,2007,143000
7200,5,7,1950,1950,876,988,0,988,1,0,3,1,6,276,2007,119000
7200,5,3,1950,1950,864,1238,0,1238,1,1,3,1,6,357,2007,102000
7200,5,8,1950,2002,864,864,0,864,1,0,3,1,5,720,2007,129000
7000,5,7,1960,2002,1010,1134,0,1134,1,0,2,1,6,254,2007,135000
7500,5,7,1959,2003,1040,1040,0,1040,1,0,3,1,6,286,2007,152000
7315,5,6,1958,1958,1170,1170,0,1170,1,0,3,1,6,338,2007,140000
7903,5,5,1960,1960,1242,1242,0,1242,1,1,3,1,6,324,2007,152000
8000,5,5,1960,1960,1377,1377,0,1377,1,0,3,1,6,351,2007,156500
8000,5,4,1961,1961,1800,1800,0,1800,2,0,6,2,10,0,2007,141000
7000,5,6,1961,1961,0,925,0,925,1,0,3,1,7,300,2007,99000
9760,6,8,1964,1993,822,1020,831,1851,2,1,3,1,7,440,2007,187000
7590,5,5,1962,1962,864,876,936,1812,2,0,4,1,8,264,2007,169500
6600,5,5,1962,1962,864,864,0,864,1,0,2,1,5,294,2007,125500
6760,5,5,1962,1962,896,936,0,936,1,0,3,1,6,288,2007,130000
6978,5,7,1926,1980,850,960,0,960,1,0,2,1,5,576,2007,103000
9600,5,7,1910,2002,264,768,664,1432,2,0,2,1,7,360,2007,132000
6000,6,6,1927,1950,845,866,430,1296,1,0,3,1,6,576,2007,127500
4480,5,5,1922,1950,1022,1022,0,1022,1,0,2,1,4,184,2007,89500
7200,5,5,1980,1980,936,936,0,936,1,0,2,1,4,672,2007,140000
3153,5,6,1920,1990,967,967,0,967,1,0,2,1,5,180,2007,99900
10800,4,7,1885,1995,641,1047,0,1047,1,0,2,1,6,273,2007,100000
7200,5,8,1940,1950,808,1072,0,1072,1,0,2,1,5,379,2007,130000
9000,5,8,1900,2006,680,680,494,1174,1,0,2,1,6,576,2007,135000
6000,3,7,1948,2002,649,679,504,1183,1,1,2,1,6,308,2007,120000
5925,4,7,1937,2000,907,1131,0,1131,1,0,2,1,7,672,2007,89471
5925,4,6,1900,1950,570,761,380,1141,1,0,3,1,6,252,2007,85000
6000,4,4,1920,1950,960,960,0,960,1,0,2,1,5,308,2007,108500
9639,4,8,1900,1950,1075,1156,642,1798,2,1,4,1,7,342,2007,137000
3880,5,9,1945,1997,686,866,0,866,1,0,2,1,4,0,2007,110500
8520,5,6,1923,2006,968,968,0,968,1,0,2,1,5,480,2007,100000
10337,8,9,1910,1999,725,909,863,1772,2,1,3,1,7,816,2007,184900
9863,6,6,1927,1950,728,914,728,1642,1,1,4,1,9,374,2007,145000
9600,5,8,1925,1994,702,842,630,1472,1,0,3,1,6,250,2007,125000
4571,5,7,1910,1950,616,616,616,1232,1,0,3,1,6,480,2007,114000
13600,5,5,1900,1950,662,1422,915,2337,2,0,5,2,10,560,2007,90000
8398,6,8,1910,1990,926,991,659,1650,2,0,3,1,6,468,2007,144100
9900,6,4,1880,1950,1008,1178,1032,2210,2,0,5,1,8,205,2007,117500
3600,5,7,1930,2005,687,687,671,1358,1,1,3,1,6,336,2007,124500
13500,7,8,1879,1987,819,1312,1142,2454,2,0,3,1,8,576,2007,185000
7200,6,6,1910,1998,1214,1260,1031,2291,2,0,4,2,9,506,2007,133900
5400,6,7,1926,2004,1149,1149,467,1616,2,0,3,1,5,216,2007,152000
8100,5,6,1948,1973,1559,1559,0,1559,1,0,2,1,5,812,2007,153500
10800,7,8,1890,1998,718,1576,978,2554,1,1,3,1,8,704,2007,159500
9439,5,5,1930,1950,912,912,336,1248,1,0,2,1,6,160,2007,87000
8626,4,6,1956,1956,0,968,0,968,1,0,2,1,5,331,2007,104500
11800,4,7,1949,2002,0,1382,0,1382,2,0,1,1,6,384,2007,110000
6854,5,7,1925,1994,756,916,144,1060,1,0,1,1,6,308,2007,136500
8674,5,6,1950,1950,910,910,525,1435,1,0,3,1,6,308,2007,128250
8731,5,5,1920,1950,915,1167,0,1167,1,0,3,1,6,495,2007,144000
8737,6,7,1923,1950,1065,915,720,1635,1,1,3,1,6,440,2007,210000
6125,5,7,1939,1998,728,728,546,1274,2,0,3,1,6,224,2007,135000
6000,6,6,1939,1950,600,608,624,1232,1,1,3,1,6,217,2007,128000
6000,6,6,1941,1950,735,869,349,1218,1,0,3,1,6,440,2007,131000
6120,5,7,1939,1950,884,884,0,884,1,0,2,1,5,240,2007,113000
6240,6,5,1938,1950,861,861,548,1409,1,1,3,1,6,528,2007,126000
6240,5,8,1939,1952,672,899,423,1322,1,0,4,1,7,280,2007,132000
6240,5,7,1930,1992,966,1014,412,1426,1,0,3,1,6,230,2007,131750
6120,5,6,1926,1950,756,903,378,1281,1,0,2,1,6,379,2007,132500
6120,5,8,1920,2004,939,939,574,1513,1,1,4,1,8,180,2007,137500
6120,7,8,1929,2001,832,854,0,854,1,0,2,1,5,576,2007,132000
6240,6,6,1931,1950,884,959,408,1367,1,0,3,1,6,560,2007,127500
6180,6,5,1926,1950,960,986,0,986,1,0,2,1,5,180,2007,102000
7755,6,8,1918,1995,1100,1100,1164,2264,2,1,4,1,8,408,2007,200000
13515,6,6,1919,1950,764,1060,764,1824,1,0,3,1,8,520,2007,180500
8850,6,7,1920,1950,768,752,624,1376,1,0,3,1,7,576,2007,165000
8550,5,5,1926,1950,750,960,356,1316,1,0,4,1,7,576,2007,90000
8730,6,7,1915,2003,698,698,698,1396,1,0,3,1,7,384,2007,153575
5700,7,6,1929,1990,672,672,672,1344,1,1,3,1,6,456,2007,140000
8520,6,7,1916,1950,714,1664,862,2526,2,0,5,1,10,216,2007,136000
5680,5,4,1901,1950,592,933,240,1173,2,0,3,1,7,240,2007,113000
5680,5,3,1901,1950,969,969,245,1214,1,0,2,1,6,216,2007,117000
7758,7,4,1931,1950,1040,1226,592,1818,1,1,4,1,7,240,2007,169500
7449,7,7,1930,1950,637,1108,0,1108,1,0,3,1,6,280,2007,139400
13200,6,6,1963,1963,741,1497,797,2294,3,0,5,1,9,658,2007,202500
6882,6,7,1914,2006,684,773,582,1355,1,1,3,1,7,0,2007,127000
9000,6,6,1937,1950,780,780,595,1375,1,1,3,1,6,544,2007,141000
9780,7,9,1950,2005,976,976,976,1952,1,1,4,1,8,299,2007,212300
10320,6,5,1915,1950,1138,1138,1042,2180,1,1,3,1,7,720,2007,161000
4330,4,6,1958,1958,808,838,477,1315,2,0,3,1,5,436,2007,99500
7200,5,7,1920,1996,530,581,530,1111,1,0,3,1,6,288,2007,101000
4800,4,7,1916,1990,1196,1196,0,1196,1,0,2,1,5,440,2007,109900
12358,5,6,1941,1950,720,854,0,1382,1,1,2,1,7,660,2007,128500
10120,7,4,1910,1950,925,964,925,1889,1,1,4,2,9,308,2007,122000
4388,5,7,1930,1950,672,840,0,840,1,0,3,1,5,0,2007,87000
10320,4,1,1910,1950,771,866,504,1484,2,0,3,1,6,264,2007,50000
12888,7,8,1937,1980,1005,1262,1005,2267,1,1,3,1,7,498,2007,219000
18030,5,6,1946,1994,1598,1636,971,3086,3,0,3,1,12,0,2007,200500
8160,5,6,1940,1950,756,756,378,1134,1,1,3,1,7,240,2007,126000
4484,5,6,1942,1979,672,778,504,1282,1,0,2,1,4,240,2007,108500
11235,5,5,1963,1963,925,999,0,999,1,0,3,1,6,308,2007,130000
11235,5,5,1964,1980,1420,1452,0,1452,1,0,2,1,6,572,2007,158450
14299,4,3,1964,1964,1005,1005,0,1005,1,0,3,1,5,440,2007,115400
7943,4,5,1961,1961,1029,1029,0,1029,1,0,3,1,5,261,2007,118500
14149,5,8,1964,2001,980,1020,0,1020,2,0,3,1,5,528,2007,165000
11677,5,4,1966,1966,1040,1040,0,1040,1,0,3,1,6,264,2007,123000
8400,6,5,1966,1966,814,913,0,913,1,0,3,1,6,240,2007,129000
7094,5,5,1966,1966,894,894,0,894,1,0,3,1,5,384,2007,125000
8978,5,5,1968,1968,948,948,0,948,1,0,3,1,6,300,2007,108000
8425,5,6,1971,1990,768,868,0,868,1,0,2,1,6,576,2007,119900
8665,5,5,1968,1968,876,897,0,897,1,0,3,1,5,264,2007,115000
8398,5,5,1967,1967,943,943,0,943,1,0,2,1,5,528,2007,134500
7742,5,7,1966,1966,955,955,0,955,1,0,3,1,6,386,2007,127000
8724,5,5,1968,1968,894,894,0,894,1,0,3,1,5,450,2007,129000
8197,6,5,1977,1977,660,1285,0,1285,1,1,3,1,7,528,2007,143500
8169,5,7,1966,1966,912,912,0,912,1,0,3,1,6,315,2007,129000
14175,5,5,1956,1998,1240,1375,0,1375,1,0,3,1,6,323,2007,187000
16779,5,4,1920,1996,671,1567,1087,2654,3,0,4,1,11,638,2007,158000
25339,5,7,1918,2007,816,1416,0,1416,2,0,3,1,7,576,2007,112000
6960,7,8,1940,1998,680,798,504,1302,1,1,2,1,6,224,2007,165250
11375,6,5,1954,1995,967,1299,0,1299,1,0,3,1,6,494,2007,150000
13770,5,6,1958,1998,1158,1176,0,1176,1,0,3,1,6,303,2007,137000
9000,4,7,1945,1950,0,998,0,998,1,0,3,1,5,460,2007,89500
115149,7,5,1971,2002,1643,1824,0,1824,2,0,2,1,5,739,2007,302000
11075,6,5,1984,1984,1190,1522,0,1522,2,0,3,1,7,552,2007,182000
10029,6,5,1988,1989,1151,1164,896,2060,2,1,4,1,8,521,2007,211000
17541,5,7,1948,2005,409,1325,0,1325,2,0,3,1,6,576,2007,216000
22692,5,5,1953,1953,1073,1630,0,1630,2,0,3,1,6,649,2007,130000
17808,4,5,1946,1950,484,1242,0,1242,1,0,2,1,4,336,2007,109900
12671,6,7,1954,1994,1288,2422,0,2422,3,0,4,1,6,527,2007,255000
12615,6,7,1950,2001,1202,2158,0,2158,2,0,4,1,7,576,2007,243000
10512,6,6,1954,1954,988,988,638,1626,1,1,3,1,6,332,2007,154000
5400,5,5,1958,1958,864,864,0,864,1,0,3,1,6,399,2007,118000
11515,4,5,1958,1994,0,943,0,943,1,0,3,1,5,308,2007,80000
7711,4,3,1977,1977,1440,1440,0,1440,2,0,4,2,8,0,2007,150000
9098,4,7,1920,2002,528,605,0,605,1,0,2,1,5,0,2007,86000
3869,5,6,1984,1984,1038,1038,0,1038,2,0,2,1,5,264,2007,130000
9280,5,6,1951,1951,1342,1342,0,1342,1,0,4,1,7,256,2007,125000
11100,5,6,1951,1994,1080,1080,400,1480,1,0,4,1,7,253,2007,136500
7550,4,5,1920,1950,951,986,376,1362,2,0,4,1,7,280,2007,96000
9060,5,6,1957,2006,0,1340,0,1340,1,0,3,1,7,252,2007,120000
23920,6,5,1984,1984,1105,1105,717,1822,2,0,4,1,7,515,2007,228500
10357,7,5,1990,1991,910,1442,0,1442,2,0,3,1,6,719,2007,179900
13474,7,5,1990,1991,700,1122,1121,2243,2,1,4,1,8,746,2007,225000
10380,7,5,1986,1987,1502,1553,1177,2730,2,1,4,1,8,576,2007,301000
13125,7,5,1991,1991,1104,912,1215,2127,2,1,4,1,8,833,2007,238000
11287,7,6,1989,1989,807,1175,807,1982,2,1,3,1,7,575,2007,228500
9317,7,5,1994,2001,779,1029,929,1958,2,1,3,1,7,499,2007,220000
9965,7,5,2007,2007,1264,1282,1414,2696,2,1,4,1,10,792,2007,383970
9965,8,5,2006,2007,1466,1466,1362,2828,3,0,4,1,11,1052,2007,424870
9178,8,5,2007,2007,1643,1651,0,1651,2,0,3,1,7,870,2007,250000
10481,8,5,2006,2007,2140,2140,0,2140,2,1,3,1,8,894,2007,360000
10652,7,5,2006,2007,1494,1494,0,1494,2,0,3,1,7,840,2007,279500
11175,7,5,2007,2007,1316,1316,0,1316,2,0,3,1,6,440,2007,200141
10235,8,5,2007,2007,1643,1651,0,1651,2,0,3,1,7,870,2007,246500
9588,8,5,2007,2007,1482,1482,1092,2574,2,1,3,1,10,868,2007,276000
8814,7,5,2005,2007,1274,1274,0,1274,2,0,3,1,6,508,2007,203000
11103,7,5,2006,2006,728,728,728,1456,2,1,3,1,8,440,2007,155835
8556,7,5,2006,2006,1240,1240,0,1240,2,0,2,1,5,826,2007,194000
6762,7,5,2007,2007,1208,1208,0,1208,2,0,2,1,6,628,2007,195400
11750,7,5,2005,2006,1546,1546,0,1546,2,0,3,1,7,796,2007,217000
8760,8,5,2006,2006,1489,1500,0,1500,2,0,3,1,7,674,2007,212999
7242,7,5,2005,2006,1270,1270,0,1270,2,0,2,1,6,524,2007,175900
9316,7,5,2005,2006,879,879,916,1795,2,1,3,1,7,578,2007,191000
9317,6,5,2006,2006,1314,1314,0,1314,2,0,3,1,6,440,2007,176432
14364,7,5,1988,1989,1157,1180,882,2062,2,1,3,1,7,454,2007,277000
8883,7,5,1988,1988,929,946,927,1873,2,1,3,1,7,619,2007,207000
159000,6,7,1958,2006,1444,1444,700,2144,2,0,4,1,7,389,2007,277000
53107,6,5,1992,1992,1580,1079,874,1953,2,1,3,1,9,501,2007,240000
12205,6,8,1966,2007,832,976,1111,2087,2,1,5,1,9,444,2007,187500
20064,8,6,1976,1976,966,1743,0,1743,0,1,0,1,5,529,2007,279000
14217,5,5,1994,1994,1022,1022,0,1022,1,0,3,1,6,747,2007,139500
8775,5,5,1994,1994,990,990,0,990,1,0,3,1,5,299,2007,126000
11249,6,5,1995,1995,1200,1200,0,1200,2,0,3,1,6,521,2007,177500
10021,6,6,1997,2006,635,646,662,1308,2,1,3,1,6,497,2007,175000
9531,6,5,1998,1998,794,882,914,1796,2,1,3,1,7,546,2007,211000
8428,5,7,1994,1994,990,990,0,990,1,0,3,1,5,384,2007,146000
16561,5,5,1996,1996,1097,1097,0,1097,1,1,3,1,6,242,2007,147900
8070,4,5,1994,1995,990,990,0,990,1,0,3,1,5,0,2007,123600
9337,6,5,1997,1997,824,905,881,1786,2,1,3,1,7,684,2007,204750
10820,7,5,1999,1999,988,988,885,1873,2,1,3,1,7,597,2007,235500
12352,7,5,1998,1999,853,853,900,1753,2,1,3,1,7,534,2007,217000
9543,7,5,2001,2001,845,845,845,1690,2,1,3,1,7,517,2007,190550
8826,7,5,2000,2000,985,985,857,1842,2,1,3,1,7,486,2007,217500
10665,7,5,2003,2003,1453,1479,0,1479,2,0,3,1,7,558,2007,226000
11317,7,5,2003,2003,840,840,828,1668,2,1,3,1,8,500,2007,180000
11800,5,5,1974,1974,864,894,0,894,1,0,3,1,5,440,2007,131000
8660,5,5,1976,1976,1015,1025,0,1025,2,0,3,1,6,370,2007,153500
9720,5,7,1977,1977,995,1009,0,1009,2,0,3,1,6,576,2007,160000
8982,5,5,1977,1977,1040,1040,0,1040,1,1,3,1,5,748,2007,134900
16300,5,4,1977,1977,876,907,0,907,1,0,3,1,5,308,2007,130000
9675,5,6,1975,1975,864,879,0,879,1,0,3,1,5,440,2007,120000
7700,5,5,1972,1972,882,882,0,882,1,0,3,1,5,461,2007,112500
